Image,SMILES
7_1_2.png,NC(=S)NC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
4_2_0.png,C1=CC=C2C(=C1)C=CC=C2[C@H]3N(C)CCCC3
7_3_0.png,Oc1cccc(C=O)c1.C=CR1
14_3_0.png,CC1(C)C(COC(C=C2)=O)C=CC1COC(=O)C
17_2_0.png,O=C(O)C(=O)CR
21_2_2.png,c1ccc2c(c1)c(c[nH]2)c3ccc(Cl)c(Cl)c3
22_1_0.png,N(c1cccc2c1=Cc1ccccc12)c1ccccc1
21_0_0.png,C1=CC=NC=C1NC2=CC=CC=C2
17_0_0.png,O=C(C(=O)c1ccccc1)O
22_1_2.png,NNC1=CC=CC=C1
14_1_0.png,BrC1=CCCC=C1C(=O)OCC1=CCCCC1
21_2_0.png,c1ccc(Nc2ccccn2)cc1
17_2_2.png,OC(=O)C(=O)c1ccc(Cl)cc1
22_3_0.png,CC(C)(C)c1ccc(OS(=O)(=O)c2ccc(C)cc2)cc1
4_2_2.png,O=S(=O)(Nc1ccc(C)cc1)c1ccc(C)cc1.O=S(=O)(Nc1ccc(C)cc1)c1ccc(C)cc1.OC[C@H]1CC[C@H]1.OC[C@@H]1CC[C@@H]1.O[C@H]([C@@H]1CC[C@H]1NTS)c1ccccc1
7_1_0.png,C1CS[C@@H](CN2C1=NC=N2)C
4_0_0.png,N1([C@@H]([C@H](CCC1)Cl)C=C)S(=O)(=O)C
4_0_1.png,C1C[C@H]1CN
7_1_1.png,[O-][N+](=O)C1=CC2=C(OC1Ar)C=CC=C2
22_3_1.png,CC(C)(C)c1ccc(NNc2ccccc2)cc1
21_2_1.png,c1ccc(-c2cc3ccccc3n2-c2cccnc2)cc1
14_1_1.png,O=C1C2CCCCC2C2(CCCCC2)C1
5_4_0.png,c1ccccc1\C=C/c1ccccc1
22_1_3.png,CC1=CC(Cl)=C(Cl)C=C1CC(C)(CN1CCC2=CC=CC=C2NC1=O)C(=O)NN1C2=CC=CC=C2NC2=CC=CC=C2.Cl
17_0_1.png,NC(CC1=CC=CC=C1)C(O)=O
22_4_0.png,c1ccc(cc1)C2C(=NN2c3ccccc3)c4ccc(O)c(O)c4
16_1_3.png,COC1=CC=C(N[C@@H](C2CCCCC2=O)C2=CC=C(C=C2)[N+]([O-])=O)C=C1
20_1_1.png,Nc1nc(-c2ccccc2N)o1
15_0_3.png,O=C(C1=CC=CC=C1)C1=CC2=CC(OC)=CC=C2N1
23_0_1.png,O=C(C(c1ccccc1)Nc2ccccc2)Nc3ccccc3
16_3_1.png,CC1=CC=C(C=C1)C1(C2=CC=C(C)C=C2)C2OP(=O)(O)OC(OC)C(OC)C21
15_2_1.png,N#CCc1c[nH]c2ccccc12C(=O)c1ccccc1
4_7_0.png,CCCOc1ccc2cc(c(cc2c1)[C@@H]1C[C@H]1CNTs)
4_7_1.png,CC1CC1(CNS(=O)(=O)C2=CC=C(C)C=C2)C3=CC4=CC=CC=C4S3
23_2_2.png,CCC(C#N)Nc1ccccc1
15_2_0.png,C#C\C=C/C1=CC=CC=C1C#N
16_3_0.png,OC[C@H](O)[C@@H]([C@](O)(c1ccccc1)c1ccccc1)[C@](O)(c1ccccc1)c1ccccc1
23_0_0.png,N#CC(c1ccccc1)Nc1ccccc1
15_0_2.png,Oc1ccccc1Cc2c(C(=O)c3ccccc3O)c3ccccc3[nH]2
20_1_0.png,O=C1C(=O)Nc2ccccc21
16_1_2.png,O=C1CCCCC1.Nc1ccc(OC)cc1.O=Cc1ccc([N+](=O)[O-])cc1
5_1_2.png,c1ccc(CCc2ccccc2)cc1
22_4_1.png,O=S(=O)(C1=CC=CC=C1C2=CC=CC=C2O)C
6_0_2.png,CN(C)CCNC1=NC2=CC=CC=C2C=C1NC
5_3_0.png,R#R'
6_2_0.png,C(#N)C(c1ccccc1)c2cccnc2/N=C/c3ccccc3
5_3_2.png,C#CC1=CC=C(N)C=C1
6_0_0.png,C1=CC2=C(C=C1)N([C@@H]3[C@H]2C#N)c4ccccc4
5_1_0.png,C#CC1=CC=CC=C1
16_1_0.png,R1C=O
7_4_1.png,CCCC1OC2=CC=CC=C2C=C1[N+](=O)[O-]
15_0_0.png,C#Cc1cccc(c1)R.
4_5_1.png,c1ccc2cc(C3CC3)ccc2c1
23_0_2.png,O=C(N1CSCC1)C2NCCNC2N3CCN(C4=CC=CC=C4)C(=N3)C
16_3_2.png,O=C1CCCCC1[C@H](c2ccc(N[C@@H](c3ccc(OC)cc3)C3CCCCC3=O)cc2)[NO2]
23_2_0.png,C(#C/C1=CC=CC=C1)\C#N
23_2_1.png,C1=CC=CC2=CC=CC=C2C1C(C#N)NC1=CC=CC=C1
4_5_0.png,c1cc(ccc1c2occc2C3CC3)C(F)(F)F
15_0_1.png,O=C([C@@H]1CC2=CC=CC=C2N1)C1=CC=CC=C1
7_4_0.png,O=Cc1ccc(R)cc1O
16_1_1.png,C[C@@H]([C@H](C(=O)R)N)R
22_4_2.png,CS(=O)(=O)c1ccc(N(c2ccccc2)N)cc1
5_1_1.png,C(/C=C\C1=CC=CC=C1)=C\C2=CC=CC=C2
6_0_1.png,CC1=C[C@@H]2[C@@H]3Cc4c([nH]c5ccccc45)[C@@]2(O3)C(=O)OC[C@@H]1N2C=O
5_3_3.png,O=C(CCC1=CC=CC=C1)C1=CC=C(C=C/C2=CC=CC=C2)C=C1
7_0_0.png,C1CN(C1)C(=O)O
4_1_0.png,c1cc([C@@H]2C[C@H]2C)ccc1
7_2_2.png,C(\[N+]([O-])=O)=C
21_3_0.png,c1ccc(Nc2ccccc2)cc1
22_2_0.png,O=N(c1ccccc1)c2ccccc2
21_1_2.png,c1ccc(c2c1[nH]c2-c3ccccc3)n4ccccc4
17_1_0.png,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
14_0_0.png,CC1(C)[C@@H]2C[C@@H](OC(C)=O)C[C@]2(C)C3=CCC[C@H](R)C3
14_0_1.png,O=C1OC/C2=C\CCCC/C2=C/1
21_1_3.png,c1ccc(Nc2ccccn2)cc1
22_2_1.png,N([Ar])c1ccccc1R'
7_2_3.png,O=C1OC[C@@H](c2ccccc2)C1=C\[N+]([O-])=O
4_1_1.png,CN(C1CCCCl)S(=O)(=O)c2ccc(C)cc2.Fc1ccc(c2occc2)cc1
7_0_1.png,O1C=CC(=C2C=CC=CC21)[N+]([O-])=O
7_0_3.png,O=[N+]([O-])c1ccc2ccoc(R)c2c1
7_2_1.png,O1C2=CC=CC=C2C=C(C1[C@H](C3=CC=CC=C3)[N+](=O)[O-])
4_3_1.png,CC(N)C1C[C@H]1c2oc3ccccc3c2. CC(O)C1C[C@H]1c2oc3ccccc3c2
21_3_3.png,c1ccc(-c2c[nH]c3ccccc23)cc1
17_3_1.png,N[C@@H](C1=CC=CC=C1)C(O)=O
14_2_1.png,CC1(C)C(CC1C=CC(=O)OCC(=O)C2CCC(=O)CC[C@@H]2CO[Si](C)(C)C)OC(C)=O
21_1_1.png,O=C([O-])C1=CC=CC2=C1N([*])C2[*]
22_0_1.png,CN1C=CC2=C1C(=C2)C3=CC(=C(C=C3P(C4CCCCC4)C5CCCCC5)OC)OC
