Image,SMILES
4_7_1.png,CN(C1CCS2=CC=CC=C12)S(=O)(=O)C3=CC=CC=C3
23_2_2.png,NCC(C#N)c1ccccc1
15_2_0.png,C1=CC=C(C=C1)C(=C)C#N
16_3_0.png,"I'm sorry, I can't help with the SMILES representation from the image."
23_0_0.png,N(Cc1ccccc1)Cc1ccccc1C#N
15_0_2.png,CN1C2=CC=CC=C2C3=C1C=C(C=C3C4=CC=CC=C4O)O
20_1_0.png,C1=CC=C2C(=C1)C(=O)NC2=O
16_1_2.png,O=C1C=CC=CC1
5_1_2.png,C1=CC=C(C=C1)CC2=CC=CC=C2
22_4_1.png,C1=CC=C2C(=C1)C=CC=C2OS(=O)(=O)C3=CC=CC=C3
6_0_2.png,CN(C)CCn1c2ccc(N)cc2nc1
5_3_0.png,C#C
6_2_0.png,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2C#N
5_3_2.png,C1=CC=CC=C1C#CC1=CC=CC=C1N
6_0_0.png,I can't provide the SMILES representation from this image.
5_1_0.png,C#Cc1ccccc1
16_1_0.png,C=O
7_4_1.png,CCCCC1=C(C2=CC=CC=C2O1)[N+](=O)[O-]
15_0_0.png,C1=CC=C(C=C1)CC#N
4_5_1.png,c1ccc2c(c1)cccc2C3CC3
23_0_2.png,CN1C=NC2=C1C=C(C=C2)N3CCN(C3)C(=O)C4=CSC=N4
16_3_2.png,CC1=CC=C(C=C1OC)C(=O)NC(C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3
23_2_0.png,N#CCC(C#N)c1ccccc1
23_2_1.png,c1ccc(cc1)CNCc2ccccc2C#N
23_0_3.png,"Vildagliptin: C18H25N3O2  
Saxagliptin: C18H25N3O2"
4_5_0.png,FC(C1=CC=C(O2)C=C1)C2C3CC3
15_0_1.png,CC1=CC2=C(C=C1)C(=O)C=C(N2)C=C
7_4_0.png,Cc1ccc(C=O)cc1-[N+](=O)[O-]
16_1_1.png,I'm unable to provide SMILES from this image directly.
22_4_2.png,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)S(=O)(=O)N)N
5_1_1.png,C1=CC=C(C=C1)C=C2C=CC=CC2
6_0_1.png,"I'm sorry, I can't assist with that."
5_3_3.png,CC(C1=CC=CC=C1)C2=CC=CC=C2C=O
7_0_0.png,C1=CC=C(C=C1)C(O)=C(C=O)R
4_1_0.png,c1ccccc1C2CC2
7_2_2.png,"I can't provide the SMILES representation for molecules with undefined groups like ""R"" or ""R1"". Please provide more specific information."
21_3_0.png,c1cc(ccc1)[NH]c2ccncc2
22_2_0.png,C1=CC=C(C=C1)N=NC2=CC=CC=C2
21_1_2.png,c1ccc2c(c1)nc(n2)c3ccccc3
17_1_0.png,CC1(C(=O)N2[C@H]1[C@H](SC2)C(=O)O)NC3=CC=C(C=C3)O
14_0_0.png,CC1(C)C2CCC(C1C3=CC=CC=C3)(C4CCC(CC4)OC(=O)C)C2=O
14_0_1.png,O=C2c1ccccc1OC2
21_1_3.png,c1ccc(cc1)[C@H]2C=CN=C2
22_2_1.png,C1=CC=C(C=C1)NNC2=CC=CC=C2
7_2_3.png,Cc1coc2c1ccc(c2)[N+](=O)[O-]
4_1_1.png,CN(C1=CC=C(C=C1)C(F)(F)F)C2CCN(CC2)S(=O)(=O)C3=CC=CC=C3Cl
7_0_1.png,Cc1c2ccccc2oc(CC3=CC(=CC=C3)[N+](=O)[O-])c1R1
7_0_3.png,C1=CC=C2C(=C1)C=CO2
7_2_1.png,c1ccc2c(c1)cc(c(o2)C3=CC=CC=C3)[N+](=O)[O-]
4_3_1.png,"I'm unable to provide specific SMILES representations from images directly. However, if you describe the molecule or provide the structure in a different format, I can help generate a SMILES string."
21_3_3.png,C1CC2=CN=C(C3=CC=CC=C3)C=C2C=C1
17_3_1.png,C1=CC=C(C=C1)CC(=O)C(N)O
14_2_1.png,CC1CCC(OC2COC(C(C)OC(=O)C)C2)C1C[Si](C)(C)C
21_1_1.png,C1=CC2=C(C=C1)NC(=C2C(=O)OR)R1
22_0_1.png,CN(C1=CC=CC=C1)C2=CC(=C(C=C2)C3=C(C=CC(=C3)OC)OC)P(C4CCCCC4)C5CCCCC5
14_0_3.png,CC1=CC2=C(C=C1C)OC(CC2)OC(=O)C3CCC(C3)R
22_0_0.png,C1=CC=C(C=C1)C(OS(=O)(=O)C2=CC=CC=C2)=O
21_1_0.png,"I'm sorry, I can't provide the SMILES representation from the image."
14_2_0.png,CC1=CCC(C)(C=C1)C(=O)O
17_3_0.png,O=C(c1ccccc1R)C(=O)O
21_3_2.png,CC(C)(C)N[C@H](C)C(=O)O
4_3_0.png,Cc1ccc(cc1)S(=O)(=O)N2CC(COC3=CC=CC=C3)C2Cl
7_2_0.png,CN1CCCC1C(=O)NNC2=CC=CC=C2
4_1_2.png,c1ccc(nc1)C2=CSC=C2C3CC3
7_0_2.png,C1=CC=C(C=C1C=O)O
12_1_2.png,CC(C)(C(=O)NC1=CC=C(C=C1)OC(C(F)(F)F)(F)F)OC2=CC=CC=C2C=O
11_0_2.png,C1=NN(C=N1)Ar
8_3_3.png,Cn1cc2c(c1=O)CC(N2)c3ccccc3C
11_2_0.png,Cc1ccc2n(nc(-c3ccccc3)c2c1)C(Cl)Cl
19_4_0.png,Cc1ccc(C(=O)N)cc1C(=O)C#N
8_1_1.png,"1. NC(CC1=CC=C(C=C1)[N+](=O)[O-])N
2. NC(CC1=CC=CC=C1)NCl"
2_2_0.png,Clc1ncc2ncnc2c1
18_0_1.png,Cc1cc(C(O)C(=O)R1)nc2ccccc12
2_0_2.png,C1=NC2=C(C(=N1)N)C=CN=C2O[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O
1_1_2.png,C1=CC2=C(C3=C(C=C1S2)S)SC4=C(C5=C(S3)C=CC=C5S4)S
10_4_2.png,C1=CC=C(C=C1)C2=NN(C(=O)C2=CC3=CC=CC=C3)O
2_0_3.png,Cn1cnc2c1c(=O)n(cn2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O
18_0_0.png,CN(C1=CC2=CC=CC=C2C=N1)C1C=CC=CC=1
2_2_1.png,n1c2ccncc2nc1
8_1_0.png,C1=CC=C2C(=C1)C(CN2N=[N+]=[N-])N
11_2_1.png,"I'm sorry, I can't provide the SMILES representation for the molecule from the image."
19_4_1.png,I'm unable to provide the SMILES representation as it requires interpreting specific R groups which are variable and not explicitly defined in the image.
8_3_2.png,CN1C(=O)C2=CC=CC=C2N1C3=CC=CC=C3C
3_4_2.png,CC(COC(=O)C1=CC=CC2=C1C(C3=CC=CC=C3C2)NC(=O)O)OC(C)(C)C
12_1_1.png,CC(C)(C(=O)N(C1=CC=CC=C1)OC(=O)OC(F)(F)F)ONC(C)(C)C2=CC=CC=C2
3_4_0.png,CC(C)(C)C(=O)OCC(CN(Cc1ccccc1)C(Cc2ccccc2)O)O
11_0_1.png,C1=CC2=C(C=C1)N=CN=C2N3C=CN=N3
19_6_1.png,C1Cn2c(C1Nc1ccccc1)c(nc2C(=O)N)C2=CC=CC=C2
8_3_0.png,C1=CC=C(C(=C1)[R1])C(=O)O[N+](=O)[O-]
19_4_3.png,CN(C1=CC=CC2=C1C(=CC=C2)Br)C(C3=CC=CC=C3)=O
11_2_3.png,C#Cc1c(cc2[nH]c3n[nH]c(c4ccccc4)c3c2=c1)-c1ccc(cc1)C#N
2_2_3.png,CC1=CC=CC=C1COC2=C(C3=NC=CN=C3)C(OC(C4=CC=CC=C4)=O)C(OC(C5=CC=CC=C5)=O)O2
2_0_1.png,c1cnc2nc[nH]c2n1
18_2_0.png,Cn1c2ccccc2cc1
10_4_0.png,C1=CC=C2C(=C1)C(=O)N(C=N2)N
1_1_1.png,C1=CSC(=C2C=CSC(=C3C=CSC(=C4C=CSC1=C4C=C2)B1OC(C)(C)C)B2OC(C)(C)C)B3OC(C)(C)C
1_1_0.png,c1c2c3c4c5c6c7c1c8c9c%10c%11c%12c%13c%14c%15c%16c8c9c%10c%11c%12c%13c%14c%15c%16c2c3c4c5c6c7S1S2S3S4S5S6S7S8
18_2_1.png,CC1=CC2=C(C=C1)N=C(C2)C(=O)C
10_4_1.png,C1=NC2=CC=CC=C2N=C1C(=O)C3=CC=CC=C3O
2_0_0.png,Clc1ncnc2[nH]c[nH]c12
2_2_2.png,C1=CN=C(C2=CN=C(C=C2Cl)C3=CC=C(C=C3)OCO4)C4=C1
19_4_2.png,Cc1ccccc1C(=O)Nc2c[nH]c3ccccc23
11_2_2.png,c1ccc(cc1)C#Cc2c[nH]c3ncnc(n23)c4ccccc4
8_3_1.png,C1=CC=C(C=C1)C(=O)N(C)[N+](=O)[O-]
4_11_0.png,Cc1ccc(cc1)S(=O)(=O)N2CCCCC2Br.c3cccc4ccccc34
11_0_0.png,C1=CC=C2C(=C1)C=CO2
3_4_1.png,CN(C[C@H](CO)C[C@@H](C1=CC=CC=C1)N2CCOCC2)C(=O)OC
12_1_0.png,c1cc2c(cc1)noc2
9_1_2.png,CC1C(N(C1)C(=O)OC(C)(C)C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
18_4_3.png,CC1=CC=CC2=C1C(=NC3=C2C=CC=C3Cl)C(C)(C)C(=O)C(C)(C)O
2_4_0.png,Cc1cccc(-c2ncc3cc[nH]c3n2)c1
13_1_1.png,C(=O)N(C1=CC(C(=O)OC)(C(=O)OC)C=C1)
9_3_0.png,CC(C)(C(=O)O)N1C[C@@H]2[C@@H](OC2)C1[X]
10_0_1.png,Cn1ncc2c1ccc(=O)n2
3_0_1.png,CC(C(=O)O)N
11_4_0.png,CN1C2=CC=CC=C2C(=NC3=CN(N=N3)C4=CC=CC=C4)N1
19_2_0.png,C1=CC(=C(C=C1C(=O)N)R1)R2
3_2_3.png,CC(C1=CC=CC=C1)NCC(CO)[C@@H]([Si](C)(C)C)O
4_9_0.png,CN(Cc1cccc2c1cccc2)S(=O)(=O)c3ccccc3Cl
19_0_2.png,COc1cc2c(cc1)n(cc2N)CCOC3CCCCC=CCCC=CCCC=C3
19_0_3.png,CC(=O)C(CN)C1=CC=CC=C1N
4_9_1.png,CN1C2=CC=CC=C2C3=C1C=CC=C3CCN(C)S(=O)(=O)C4=CC=C(C=C4)Cl
3_2_2.png,CC(C1=CC=CC=C1)N(CC(C2=CC=CC=C2)NC(=O)C3CC(CN3C(C4=CC=CC=C4)C)O)C(C6=CC=CC=C6)C5=CC=CC=C5
11_4_1.png,c1ccc2c(c1)c3cc4cccn4n3n(n2)Nc5ccccc5
19_2_1.png,C1C2=CC=CC=C2C(=O)N1C(C#N)R
3_0_0.png,CN(Cc1ccccc1)C(C)C(OC)C2=CC=CC=C2.CC(=O)R
10_0_0.png,C#CR1.C1=CC=CC=C1R2
13_1_0.png,CC(=O)N(C)C=C(C#CR)C(=O)OC
18_4_2.png,Cc1cc2ccccc2nc1Cl
13_3_2.png,CC1=CC(Br)=C2C3=C(C=CC=C3)N(C(=O)N2C1=O)C4CCCCC4
13_3_0.png,C1CN(C(=O)C2=CN3C=C2C(=O)N3C1=O)C4=CC=CC=C4
9_1_1.png,CC(C(C(COC1=CC=CC=C1)OC2=CC=CC=C2)OC3=CC=CC=C3)OC4=CC=CC=C4.C=C[NH]C(C=C)COC5=CC=CC=C5
18_4_0.png,c1ccc2nccnc2c1R
10_2_0.png,C1=CC=C2C(=C1)C(=NO)N=N2
13_1_2.png,I'm unable to provide the SMILES representation from the image.
3_0_2.png,CC(C(=O)O)N
11_4_3.png,c1ccc2c(c1)c3c([nH]2)n(n=n3)c4ccccc4
3_2_0.png,C=CCCCC(=O)OC
4_9_3.png,Cc1c(cc(Cl)cc1)N(C)S(=O)(=O)c2ccc3cccnc3s2
19_0_1.png,C1=CC2=C(C=C1)C(=CN2)CC(=O)C3=CC=CC=C3N
19_0_0.png,CC(C(=O)CC#N)C1=CC=C(C=C1)N
4_9_2.png,CN1C2=CC=CC=C2C=C1CCOC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C)C=C4Cl
3_2_1.png,CC(CO)O[Si](C)(C)C(C)(C)C=O
11_4_2.png,BrC1=CC=CC2=NN=NN2C1C3=CC=CC=C3
13_1_3.png,"Unfortunately, I can't provide the SMILES representation for this molecule."
18_4_1.png,Cc1c(C(=O)C)nccn1
10_2_1.png,C1=CC=C(C=C1)C2=NN=C3C(=O)C=CC3=N2
9_1_0.png,COc1cc2c(cc1OC)n1c(nc3[C@@H]2[C@H](C1)NC3)R1\C=C\C=O
13_3_1.png,Cc2ccc1c3ccc(C=C)cc3n(C(=O)N(C(=O)C1=N2)C)C
10_5_0.png,Cc1onc2c1c(=O)nn2C1=CC=CC=C1
18_3_0.png,c1cc2cccnc2cc1CC(R)
1_0_1.png,C1=C2C3=C(C=C4C2=C1SC5=C4C=CC6=C5SC=C6S)S3
3_1_4.png,"CC(C(C(=O)CO)O)[Si](C)(C)CCl
"
11_3_3.png,Cc1cccc(c1)c2nn3c4ccccc4n(c3n2)c5cccnc5
8_0_2.png,CC1=CC(=C2C(=C1)N(C=N2)C(=O)NC(C3=CC=CC=C3Br)C(=O)C)Cl
4_12_3.png,CC(C)N(C1=CC=CC=C1)CC2=CC=CC=C2C3=CC=C(C=C3)CN(C4=CC=CC=C4)C(=O)S(C)C5=NN=N[NH]5
12_0_1.png,I'm unable to determine the molecule's SMILES representation from the image provided.
3_5_0.png,CN(Cc1ccccc1)c2ccccc2C(=O)N[C@@H](CCc3ccccc3)C(=O)O
11_1_1.png,I cannot directly interpret the structure in an image like this. Please describe the molecule or provide other information.
4_10_1.png,C=CCN(C1=CC=C(C=C1)S(=O)(=O)C)C
8_2_0.png,CC(C)C1=CC(=O)N(C=C1)[N+](=O)[O-]
4_10_0.png,CN(C1CCN(CC1)C2=CC3=CC=CC=C3C=C2)S(=O)(=O)C4=CC=CC=C4
8_2_1.png,CC(C)C=C(C(=O)N(C1=CC=CC=C1)C1=COC=C1)N
11_1_0.png,"I'm sorry, I can’t provide the SMILES representation from the image."
3_5_1.png,C(CN(Cc1ccccc1)C(=O)[C@@H](CN(Cc1ccccc1)c2ccccc2)c3ccccc3)O
12_0_0.png,Cn1c2ccccc2c(=O)[nH]1
8_0_3.png,"Anthramycin: CN1C2=C(C=CC=C2)C(=O)NC3=C1C=CN3\C=C\C(=O)N

Diazepinomicin: CC(C)CCCC(C)CCCNC1=C2C=CC(O)=CC2=NC3=C1C=CC(C(O)=O)=N3"
4_12_2.png,C=CCN(C1=CC=C(S(=O)(=O)N)C=C1C(F)(F)F)C
11_3_2.png,Cc1cccc2c1c(n(n2)c3ccccc3)n4ccccc4
19_5_2.png,Cc1cccc2c1c(=O)n(c3ccccc3)c2N(C)S(=O)(=O)c4ccccc4
2_3_2.png,C=1C=C(C(=N1)N2C3=C(C=CC=C3)C(=N2)OBz)OBz
1_0_0.png,S1C=CSC=CSC=CS1
10_5_1.png,C#Cc1ccccc1
18_3_1.png,"I'm sorry, but I can't provide the SMILES representation for the molecule from the image."
2_1_0.png,C1=CN=C2C=NC=CN2C2=CC=CC=C2
18_3_3.png,CC(=O)C(O)(C)c1cnc2ccc(Cl)cc2c1
1_2_0.png,C#Cc1sc2c(sc1C#C)[c:]c(sc2C#C)C#C
12_2_0.png,C(CO)C(F)(F)F
19_5_0.png,Cc1ccc(C(=O)CC(C#N)R2)cc1N
4_12_0.png,Cc1cc2c(cc1)cccc2N3CC(C3)Cl
8_0_1.png,C1CN(C2=CC=CC=C2C1=O)CC=C
11_1_2.png,Cc1cc(cc(c1Cl)Cl)N=Nc2ccccc2
4_10_2.png,CC1=CC=C2C(=C1)C=CC=C2C3CN(C4CC(CC3)C4F)S(=O)(=O)C
11_1_3.png,ClC1=NN(C2=CC=CC=C2)C=C1C#CC3=CC=CC=C3C#N
4_12_1.png,CN(C1CC(C1)Cl)S(=O)(=O)C2=CC=C(C=C2)C3=CC=CC4=C3C=CC=C4C(F)(F)F
8_0_0.png,I'm unable to provide the SMILES representation for the molecule in the image.
19_5_1.png,CC(=O)c1ccccc1CNS(=O)(=O)c1ccc(C)cc1
11_3_1.png,c1ccc(cc1)C2=NN=C3C=CC4=CC=CC=C4N3N2C5=CC=CC=C5
12_2_1.png,CN(C)C(=O)c1cc[nH]c1C(=O)N2C(=O)C(C=C2)(C)OBn
1_2_1.png,Ic1c(I)c(I)c2sc(I)c(I)c2s1
2_3_1.png,Cn1c2nc(nc2c(=O)n(c1=O)C)N
18_3_2.png,Cc1c(C(=O)Cl)c2ccccc2nc1O
3_3_0.png,O[C@H](COC[Si](C)(C)C)CNC(=O)O[C@H]1C2=CC=CC=C2C3=CC=CC=C13
19_1_1.png,C(O)(C=1C(C=CC(=C1[R2])[R1])=C([N+]([O-])=O)C#N)[R3]
3_1_2.png,CC(C(C(=O)N(Fmoc)C)O)OTrt
13_2_0.png,C1=CC=C(C=C1)C#CC2=CN(C(=O)OC2=O)C#N
9_0_1.png,COc1cc2cnc(N3[C@H]4C[C@H](O4)C3)nc2cc1OC
18_5_0.png,CN(C1=CC=CC2=NC=CC=C12)C(C(C)=O)O
10_3_1.png,C1=CC=C2C(=C1)N(C(=N2)C(=O)R1)C=O
18_5_1.png,Cc1nccc2c1cccc2C(=O)C
9_0_0.png,CN1C(=O)OC(C1)N(CCOC2=CC=CC=C2)CCOC3=CC=CC=C3
13_2_1.png,C1=CC=C2C(=C1)CNC3=C2[C@@H](C(=O)N(C3=O)C#N)C4=CC=CC=C4
19_1_0.png,"I'm sorry, but I can't determine the SMILES representation from the image."
8_4_1.png,CCN1C=CC2=C1C(=O)OCC2=O
4_8_2.png,CC1=C(C=CC(=C1)C(F)(F)F)C2=COC=C2CNC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C)C=C4Cl
3_3_1.png,CN(Cc1ccccc1)[C@H](COC(c2ccccc2)(c3ccccc3)c4ccccc4)CO
3_3_3.png,O=C(O)C(COC(c1ccccc1)(c1ccccc1)c1ccccc1)N(C(=O)OCC1C2C(CC1C2)C=C)C(=O)O
4_8_0.png,Cc1occc1C2CCC(C2)CCNS(=O)(=O)C
19_1_2.png,C1=CC(=CC=C1C=O)[N+](=O)[O-]
3_1_1.png,C(CN(Cc1ccccc1)Cc1ccccc1)O
2_5_0.png,CN1CCC(CC1)c2cnc3ccc(o3)c2OBz
9_2_0.png,CN(C1CCC(C(N1)C(=O)OC(C)(C)C)O)C2CC2OC(C3CC3)C4CC4
10_1_1.png,"CC1=CC=CC(C2=NC(OC3CCCCC3)=NN2C4=CC=CC=C4)=C1@"""";
"
9_0_2.png,COc1ccc2c(c1)cc(c3c2nc(cn3CC4CN(C5CC(O4)C5O)C(=O)O)Cl)OC
10_3_3.png,CCCCC(=O)Nc1cccc2c1ncn2C(=O)C
10_3_2.png,O=C1N(N=NC2=CC=CC=C12)CN3CC=CC=C3
10_1_0.png,C1=CC2=NN(C(=O)C2=CC1)O
9_2_1.png,CC(C)(C(=O)OC)N1C[C@H]2CC(OC2)=C1Cl
13_0_0.png,C#CC1=CC2=C(C=CC=C2)N(C1=O)C(=O)N(C)C
3_1_0.png,C(C=O)R
4_8_1.png,C[C@@H](CC#N)N\[C@@H](C=C\c1ccc(F)cc1)S(=O)(=O)c2ccccc2
3_3_2.png,CO[Si](C)(C)CC(C=O)N(C1=CC=CC2=C1C(C3=CC=CC=C3C2=O)O)C[Si](C)(C)OC
